;tweetid;stance;sent
873;1030180256047542272;believer;positive
874;1118517612244295684;deny;negative
875;1425431438078455814;believer;positive
876;1516506124727504897;believer;positive
877;1441036944318758919;believer;positive
878;1425515622192926721;deny;neutral
879;1498961261710942212;deny;neutral
880;1515262767422636037;believer;positive
881;939410606536437760;believer;positive
882;1457144709198098439;believer;neutral
883;1069620243453173766;believer;negative
884;637689170136289280;believer;positive
885;1031770703945707520;believer;positive
886;1459626673486241797;believer;neutral
887;1457241277490155521;believer;neutral
888;989353856390742016;believer;negative
889;1456963555870363650;believer;neutral
890;1501001685489135617;believer;negative
891;1068746263087194115;believer;negative
892;982513388743024640;believer;negative
893;759456894339735552;believer;neutral
894;982200894430134272;believer;negative
895;795071420955029504;believer;negative
896;946263391114469376;believer;positive
897;1445436993660407814;believer;negative
898;946769190362533888;believer;negative
899;1423268263132377096;believer;neutral
900;1453318352366100486;believer;positive
901;983561257709027328;believer;negative
902;987171407502200832;believer;neutral
903;1514682402391539723;believer;negative
904;1067776515381911553;believer;neutral
905;729456743399493632;deny;negative
906;1512409895580094476;believer;positive
907;1067535221564874753;believer;neutral
908;1425373490362736642;believer;positive
909;561294077447000064;deny;neutral
910;1451687951038099460;believer;positive
911;1457372261229416450;deny;negative
912;1456910966751334400;believer;neutral
913;743244262406381568;believer;positive
914;1475020315948470273;believer;negative
915;1506196038658502656;believer;positive
916;1436877985315840001;deny;neutral
917;1455161103797862407;deny;negative
918;987693624484823040;believer;positive
919;1426860382002556929;believer;neutral
920;1435218924199727109;believer;neutral
921;989710026112581635;deny;positive
922;1029773451043778563;believer;negative
923;1440946021878673415;deny;positive
924;1428761341125345290;believer;positive
925;1455949815620292609;believer;neutral
926;989960972726165511;believer;neutral
927;1032993671023656960;believer;neutral
928;871020755026399232;believer;neutral
929;910746704260898816;believer;positive
930;1454138094014418946;believer;negative
931;1067860186121924609;believer;positive
932;1476890991340576768;believer;positive
933;1435328357810442241;believer;positive
934;1429548582634467338;believer;positive
935;1423562729613365248;deny;neutral
936;988407114191208448;deny;positive
937;1468333891249487873;believer;neutral
938;1458004095168651267;believer;positive
939;1029091891890016261;believer;neutral
940;1420977362863366144;believer;neutral
941;1441403648479621120;believer;neutral
942;987505168924078080;believer;positive
943;989185028453154817;believer;neutral
944;1455226537758928901;believer;negative
945;1511932974316802055;believer;neutral
946;1441115663217545220;deny;negative
947;1438805532614213634;believer;negative
948;985745107948158976;believer;positive
949;1425657080678125569;deny;negative
950;1468242158331351050;deny;neutral
951;1441695969247064073;deny;negative
952;1429944056382099459;believer;positive
953;1067535553548169221;believer;neutral
954;1517178852912599041;believer;positive
955;1431773697157701632;deny;positive
956;1498743271652085760;believer;positive
957;1033127114730422272;believer;positive
958;1449848685572075521;believer;positive
959;1517797043229634560;believer;neutral
960;1437809936608673798;believer;negative
961;1426023487190093836;believer;neutral
962;924160967247724544;believer;positive
963;871086320780623872;believer;neutral
964;989959870966325248;believer;neutral
965;1455040206260867075;believer;neutral
966;1457053194371145735;believer;positive
967;1467945138123071489;believer;negative
968;1444317608786935809;deny;negative
969;1452822515743694857;deny;positive
970;873631867861381120;believer;negative
971;1454243222784466944;deny;neutral
972;1430121547759603715;believer;neutral
973;1517852687982899202;deny;neutral
974;1030551011071389696;believer;negative
975;1424946597973172226;believer;neutral
976;1502638501954732037;believer;positive
977;1459955763196178438;believer;positive
978;1482310666408980480;believer;positive
979;1067279419029561344;believer;positive
980;1514069712891953155;believer;neutral
981;1452152667812163584;believer;neutral
982;983503224115159045;believer;negative
983;1505673178198253569;believer;negative
984;1433952337110908929;believer;negative
985;1067453782534037504;believer;negative
986;1455659178567946241;deny;negative
987;1423445472153415680;believer;neutral
988;971566398831984640;believer;negative
989;989514478558629888;believer;neutral
990;1035600544176398337;believer;positive
991;1482642810444595203;believer;neutral
992;945909510412976128;believer;positive
993;991437175127465984;believer;neutral
994;1032358226535243776;believer;neutral
995;985997970037354496;believer;positive
996;1438505032698056719;believer;neutral
997;988066243793088512;believer;positive
998;873374082196230144;believer;negative
999;1455485219931295752;deny;negative
1000;1439019318755397633;believer;neutral
1001;1033085604341243904;believer;negative
1002;1427220547826499584;believer;positive
1003;824101083043794944;believer;neutral
1004;563702455465017344;deny;negative
1005;1430292882318036994;believer;neutral
1006;1067748243092750336;believer;positive
1007;1069690479367856129;believer;neutral
1008;824493700428488704;believer;positive
1009;988202239725658112;believer;positive
1010;1429269682595500032;believer;positive
1011;1424003753720614925;believer;neutral
1012;1035248755568717824;believer;neutral
1013;1427419047151419393;believer;neutral
1014;1458835138209533967;believer;positive
1015;792958952124276736;believer;negative
1016;1458338165689765893;deny;positive
1017;1456452443890339840;deny;negative
1018;1429498664821604352;believer;negative
1019;983504272489725952;believer;negative
1020;871865279676006400;believer;positive
1021;1433701512404946962;believer;positive
1022;1453132928838508545;deny;negative
1023;1483768177595420676;believer;positive
1024;1424847820452945922;deny;negative
1025;1439564700405178372;believer;positive
1026;990456066021437440;believer;negative
1027;982336275792490496;believer;neutral
1028;1424653581269880835;believer;negative
1029;1489244069209378817;deny;neutral
1030;951629936632086528;believer;positive
1031;940728016316928000;believer;positive
1032;871366104303771648;believer;positive
1033;1455832971085221893;believer;positive
1034;1068911617210023936;deny;positive
1035;1451592179562909702;believer;neutral
1036;1035552862393327616;believer;neutral
1037;561013448989884416;deny;negative
1038;1485634858256936962;believer;negative
1039;824526217898373120;believer;positive
1040;1033403705385725953;believer;negative
1041;1457310463117729799;believer;neutral
1042;1514622098173734913;believer;positive
1043;1454942870570352640;deny;negative
1044;914388787618242560;believer;positive
1045;1472834920313614336;deny;negative
1046;1503646951136497664;believer;negative
1047;854121001176760320;deny;negative
1048;988874740533260291;believer;neutral
1049;1441146796001021956;believer;negative
1050;689940257937068032;believer;neutral
1051;1446863937748803584;deny;negative
1052;1033724451668471808;believer;negative
1053;1068181869328572416;believer;positive
1054;1433599870812762113;believer;neutral
1055;952425301149208576;believer;positive
1056;1508183313479090194;believer;positive
1057;595911237130563584;believer;positive
1058;1426044668115046400;believer;neutral
1059;1029859356634898432;believer;negative
1060;984319878034284545;believer;positive
1061;1454389972178542603;deny;negative
1062;1506898289698000897;believer;positive
1063;1467510005775675400;believer;negative
1064;1454367710041698308;believer;neutral
1065;1423763393924657156;believer;positive
1066;1433510565360676865;believer;neutral
1067;1032972697817382914;believer;positive
1068;1474897829550297094;believer;positive
1069;1067759234144772097;believer;negative
1070;1510517073843159049;believer;neutral
1071;1424817790440067084;believer;negative
1072;981744733549510657;believer;positive
1073;1431025405444640771;deny;negative
1074;954187579624079360;deny;negative
1075;869905646702833664;believer;negative
1076;1031387240805462016;believer;neutral
1077;1424403180817879042;believer;neutral
1078;1474475213383475212;believer;neutral
1079;792954062287233024;believer;positive
1080;595572950536953856;deny;positive
1081;870749883057094656;believer;negative
1082;1431460380887244800;believer;neutral
1083;1436388561842958338;believer;negative
1084;1443090509556109319;believer;neutral
1085;1067493361031004167;believer;positive
1086;809540730972553216;believer;negative
1087;1504425761788383234;believer;positive
1088;1456430575619751939;deny;positive
1089;1457039010807832582;believer;positive
1090;1067750680067112961;believer;negative
1091;1442414502201356288;deny;negative
1092;1435955039282024449;believer;neutral
1093;1068232449841291264;believer;negative
1094;1035772598104145920;believer;positive
1095;1471692560104108034;deny;neutral
1096;1506294554252746760;believer;positive
1097;1458548321115688967;deny;negative
1098;1069930500024926208;believer;positive
1099;1456814216233455619;believer;neutral
1100;1454772003580399617;believer;positive
1101;991548249868816384;believer;negative
1102;1452221902030876675;deny;neutral
1103;1449885618083745796;believer;positive
1104;1513916359377362954;believer;neutral
1105;1433699307425779719;believer;negative
